Player,Matchup,Sportsbook,Over EV%,Over Odds,Over Line,Under EV%,Under Odds,Under Line,Time,Date,Scrape Date,Actual Ks,Over Result,Under Result
Bubba Chandler(P),"PIT
@
CHC",Bookmaker,,-136,o4.5,,+109,u4.5,11:34 AM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bookmaker,,-150,o4.5,,+120,u4.5,10:35 AM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bookmaker,,-158,o4.5,,+126,u4.5,10:35 AM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bookmaker,,-160,o4.5,,+127,u4.5,05:44 AM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-123,o4.5,,-104,u4.5,06:19 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-122,o4.5,,-106,u4.5,06:16 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-123,o4.5,,-105,u4.5,06:07 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-120,o4.5,,-108,u4.5,05:48 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-122,o4.5,,-106,u4.5,05:33 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-120,o4.5,,-108,u4.5,05:10 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-119,o4.5,,-109,u4.5,05:01 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-118,o4.5,,-110,u4.5,04:57 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-119,o4.5,,-109,u4.5,04:55 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-119,o4.5,,-108,u4.5,04:54 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-120,o4.5,,-108,u4.5,04:48 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-123,o4.5,,-105,u4.5,04:45 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-123,o4.5,,+102,u4.5,04:45 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-132,o4.5,,+102,u4.5,04:42 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-130,o4.5,,+101,u4.5,04:36 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-132,o4.5,,+102,u4.5,04:33 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-133,o4.5,,+103,u4.5,04:24 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-132,o4.5,,+102,u4.5,04:21 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-133,o4.5,,+103,u4.5,04:17 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-132,o4.5,,+102,u4.5,04:15 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-132,o4.5,,+103,u4.5,04:14 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-133,o4.5,,+103,u4.5,04:02 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-130,o4.5,,+101,u4.5,03:59 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-128,o4.5,,-101,u4.5,03:56 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-130,o4.5,,+101,u4.5,03:50 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-132,o4.5,,+102,u4.5,03:41 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-130,o4.5,,+101,u4.5,03:36 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-130,o4.5,,+103,u4.5,03:35 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-133,o4.5,,+103,u4.5,03:32 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-130,o4.5,,+101,u4.5,03:26 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-135,o4.5,,+105,u4.5,03:17 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-139,o4.5,,+107,u4.5,03:14 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-135,o4.5,,+104,u4.5,02:57 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-133,o4.5,,+103,u4.5,02:54 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Bovada,,-135,o4.5,,+105,u4.5,02:51 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-129,o4.5,,-104,u4.5,05:30 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-127,o4.5,,-105,u4.5,05:12 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-129,o4.5,,-104,u4.5,05:09 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-130,o4.5,,-103,u4.5,05:08 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-129,o4.5,,-104,u4.5,05:07 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-129,o4.5,,-105,u4.5,05:02 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-141,o4.5,,+107,u4.5,04:56 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-143,o4.5,,+107,u4.5,04:55 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-141,o4.5,,+106,u4.5,04:53 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-139,o4.5,,+106,u4.5,04:48 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-143,o4.5,,+107,u4.5,04:20 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-141,o4.5,,+107,u4.5,04:19 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-139,o4.5,,+105,u4.5,03:19 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-124,o4.5,,-108,u4.5,03:15 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-137,o4.5,,+102,u4.5,02:47 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-165,o4.5,,+123,u4.5,02:41 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-162,o4.5,,+120,u4.5,02:30 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-159,o4.5,,+118,u4.5,02:04 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",BetRivers,,-159,o4.5,,+120,u4.5,01:42 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,06:29 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,06:17 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-120,o4.5,,-110,u4.5,06:13 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-125,o4.5,,-105,u4.5,06:06 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,06:04 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-115,o4.5,,-115,u4.5,05:52 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-120,o4.5,,-110,u4.5,05:46 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-125,o4.5,,-105,u4.5,05:33 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-120,o4.5,,-110,u4.5,05:17 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-115,o4.5,,-115,u4.5,05:14 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-120,o4.5,,-110,u4.5,05:07 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-115,o4.5,,-115,u4.5,04:53 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-125,o4.5,,-105,u4.5,04:46 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,04:43 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,04:40 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,04:37 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,04:30 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-145,o4.5,,+110,u4.5,04:22 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,04:03 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-125,o4.5,,-105,u4.5,03:57 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,03:51 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,03:47 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,03:44 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,03:34 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-150,o4.5,,+115,u4.5,03:28 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,02:56 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-130,o4.5,,+100,u4.5,02:49 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-145,o4.5,,+110,u4.5,02:38 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,02:32 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-145,o4.5,,+110,u4.5,02:04 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-140,o4.5,,+105,u4.5,01:55 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-160,o4.5,,+120,u4.5,01:37 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-150,o4.5,,+115,u4.5,01:36 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-160,o4.5,,+120,u4.5,01:30 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Fanatics,,-150,o4.5,,+115,u4.5,01:12 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-125,o4.5,,-105,u4.5,04:43 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-130,o4.5,,+100,u4.5,04:41 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-135,o4.5,,+105,u4.5,03:46 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-135,o4.5,,+105,u4.5,03:22 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-145,o4.5,,+110,u4.5,03:12 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-140,o4.5,,+105,u4.5,02:53 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-145,o4.5,,+120,u4.5,01:09 PM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-160,o4.5,,+120,u4.5,10:02 AM,04/12/2026,04/12/2026,,,
Bubba Chandler(P),"PIT
@
CHC",Hard Rock,,-155,o4.5,,+120,u4.5,04:13 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,05:18 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-152,o3.5,,+114,u3.5,05:18 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,05:14 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,05:01 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,05:01 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,04:59 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,04:59 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,04:55 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,03:34 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,03:26 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-138,o3.5,,+104,u3.5,02:02 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-140,o3.5,,+106,u3.5,02:02 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,12:17 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,12:16 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,11:59 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,11:58 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,11:58 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,10:55 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,10:55 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,10:54 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,10:53 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,10:49 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,10:15 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-146,o3.5,,+110,u3.5,06:35 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-148,o3.5,,+112,u3.5,05:11 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-130,o3.5,,-102,u3.5,04:58 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",FanDuel,,-154,o3.5,,+116,u3.5,04:55 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-157,o3.5,,+123,u3.5,08:49 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-157,o3.5,,+123,u3.5,05:15 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-152,o3.5,,+119,u3.5,05:10 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-157,o3.5,,+123,u3.5,05:07 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-151,o3.5,,+118,u3.5,04:56 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,+130,o4.5,,-167,u4.5,04:53 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-168,o3.5,,+131,u3.5,04:53 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-161,o3.5,,+126,u3.5,04:47 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-140,o3.5,,+110,u3.5,04:10 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-145,o3.5,,+114,u3.5,03:25 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-152,o3.5,,+119,u3.5,11:07 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-160,o3.5,,+125,u3.5,09:50 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-155,o3.5,,+122,u3.5,08:05 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-155,o3.5,,+122,u3.5,08:00 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-155,o3.5,,+122,u3.5,07:55 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-155,o3.5,,+122,u3.5,07:54 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-155,o3.5,,+122,u3.5,07:50 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-149,o3.5,,+117,u3.5,07:47 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-149,o3.5,,+117,u3.5,07:45 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-146,o3.5,,+114,u3.5,07:44 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",DraftKings,,-146,o3.5,,+114,u3.5,07:40 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-172,o3.5,,+129,u3.5,08:10 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-172,o3.5,,+129,u3.5,07:22 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-174,o3.5,,+130,u3.5,05:00 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-172,o3.5,,+129,u3.5,04:52 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-154,o3.5,,+116,u3.5,04:47 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-154,o3.5,,+116,u3.5,04:33 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-161,o3.5,,+121,u3.5,01:54 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-159,o3.5,,+120,u3.5,01:53 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-159,o3.5,,+119,u3.5,01:52 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-164,o3.5,,+123,u3.5,01:38 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Sharp Book,,-165,o3.5,,+124,u3.5,11:54 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-172,o3.5,,+129,u3.5,08:10 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-172,o3.5,,+129,u3.5,07:22 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-174,o3.5,,+130,u3.5,05:00 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-172,o3.5,,+129,u3.5,04:52 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-154,o3.5,,+116,u3.5,04:47 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-154,o3.5,,+116,u3.5,04:33 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-161,o3.5,,+121,u3.5,01:54 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-159,o3.5,,+120,u3.5,01:53 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-159,o3.5,,+119,u3.5,01:52 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-164,o3.5,,+123,u3.5,01:38 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Caesars,,-165,o3.5,,+124,u3.5,11:54 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-172,o3.5,,+129,u3.5,08:10 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-172,o3.5,,+129,u3.5,07:22 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-174,o3.5,,+130,u3.5,05:00 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-172,o3.5,,+129,u3.5,04:52 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-154,o3.5,,+116,u3.5,04:47 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-154,o3.5,,+116,u3.5,04:33 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-161,o3.5,,+121,u3.5,01:54 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-159,o3.5,,+120,u3.5,01:53 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-159,o3.5,,+119,u3.5,01:52 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-164,o3.5,,+123,u3.5,01:38 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",BetMGM,,-165,o3.5,,+124,u3.5,11:54 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",ESPN Bet,,-150,o3.5,,+105,u3.5,04:57 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",ESPN Bet,,-140,o3.5,,+105,u3.5,03:16 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",ESPN Bet,,-155,o3.5,,+110,u3.5,12:21 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",ESPN Bet,,-150,o3.5,,+105,u3.5,08:50 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bookmaker,,-150,o3.5,,+105,u3.5,04:57 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bookmaker,,-140,o3.5,,+105,u3.5,03:16 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bookmaker,,-155,o3.5,,+110,u3.5,12:21 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bookmaker,,-150,o3.5,,+105,u3.5,08:50 AM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-149,o3.5,,+115,u3.5,07:25 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+116,u3.5,07:22 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+117,u3.5,07:13 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-154,o3.5,,+117,u3.5,07:13 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-154,o3.5,,+118,u3.5,07:07 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+117,u3.5,07:01 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+116,u3.5,06:22 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+117,u3.5,06:20 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+116,u3.5,05:34 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+117,u3.5,05:28 PM,04/12/2026,04/12/2026,,,
Kyle Freeland(P),"COL
@
SD",Bovada,,-152,o3.5,,+116,u3.5,05:24 PM,04/12/2026,04/12/2026,,,
